,date,Ticker,COMPANY,GICS Sector,SDG_1,SDG_2,SDG_3,SDG_4,SDG_5,SDG_6,SDG_7,SDG_8,SDG_9,SDG_10,SDG_11,SDG_12,SDG_13,SDG_14,SDG_15,SDG_16,SDG_17,SDG_Mean,MA_7day_1,MA_7day_2,MA_7day_3,MA_7day_4,MA_7day_5,MA_7day_6,MA_7day_7,MA_7day_8,MA_7day_9,MA_7day_10,MA_7day_11,MA_7day_12,MA_7day_13,MA_7day_14,MA_7day_15,MA_7day_16,MA_7day_17,MA_7day_Mean,MA_60day_1,MA_60day_2,MA_60day_3,MA_60day_4,MA_60day_5,MA_60day_6,MA_60day_7,MA_60day_8,MA_60day_9,MA_60day_10,MA_60day_11,MA_60day_12,MA_60day_13,MA_60day_14,MA_60day_15,MA_60day_16,MA_60day_17,MA_60day_Mean,SDG_1_std,SDG_2_std,SDG_3_std,SDG_4_std,SDG_5_std,SDG_6_std,SDG_7_std,SDG_8_std,SDG_9_std,SDG_10_std,SDG_11_std,SDG_12_std,SDG_13_std,SDG_14_std,SDG_15_std,SDG_16_std,SDG_17_std,SDG_std_Mean,SDG_1_count,SDG_2_count,SDG_3_count,SDG_4_count,SDG_5_count,SDG_6_count,SDG_7_count,SDG_8_count,SDG_9_count,SDG_10_count,SDG_11_count,SDG_12_count,SDG_13_count,SDG_14_count,SDG_15_count,SDG_16_count,SDG_17_count,SDG_count_Mean
1412,2020-06-15,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,-1.57170923379175,,,-1.57170923379175,,-0.629604616895875,-1.57170923379175,-1.57170923379175,-1.57170923379175,,,,,-1.57170923379175,,-1.4371228599494823,-1.2527551810463415,-1.3019256961030496,-0.3134341345914327,0.3926543224953765,,,-0.1712854436105921,-0.3673685976207422,-0.38883986468506887,-0.41051085177281327,-0.341128156867475,-0.31605485180887394,-0.28889978972277874,0.14668803213590134,-0.2933978193216983,-0.2396313507820235,0.45874378705471947,-0.40104259933991526,,,0.059109238720621654,0.5449478707685828,,,0.2452157240227782,0.14044354511775192,0.07228194996093178,-0.05423893662248896,-0.027930559489043855,-0.17967426327345534,,,,0.005470956430313626,,0.09408103846414007,,,2.0,,,2.0,,1.3323371263884554,2.0,2.0,2.0,,,,,2.0,,1.9046195894840652,,,1.0,,,1.0,,2.0,1.0,1.0,1.0,,,,,1.0,,1.1428571428571428
1413,2020-06-16,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,0.5779377895844732,,,,,,,3.1117425234379046,-0.5675195451314855,,,,,-0.5675195451314855,,0.6386603056898517,-1.2527551810463415,-1.3019256961030496,-0.15934862164587535,0.3926543224953765,,,-0.1712854436105921,-0.3673685976207422,-0.38883986468506887,0.6954100717224466,-0.435655081175804,-0.31605485180887394,-0.28889978972277874,0.14668803213590134,-0.2933978193216983,-0.36057324206315455,0.45874378705471947,-0.31144468783278867,,,0.06745737464676449,0.5449478707685828,,,0.2452157240227782,0.14044354511775192,0.07228194996093178,0.08688250417234357,-0.05402073352129298,-0.17967426327345534,,,,-0.019973828481115084,,0.10514968398029136,,,1.9934901879527165,,,,,,,0.3434984232705835,0.2749022098856016,,,,,0.2749022098856016,,0.7216982577486258,,,3.0,,,,,,,2.0,2.0,,,,,2.0,,2.25
1414,2020-06-17,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,0.6602022315051546,,,,0.14738393515106898,0.14738393515106898,,0.14738393515106898,0.6602022315051546,0.14738393515106898,,,,0.14738393515106898,,0.2939034483950934,-1.2527551810463415,-1.3019256961030496,0.06860575229835389,0.3926543224953765,,,-0.19096998425559777,-0.27698131029899836,-0.38883986468506887,0.7347472233504373,-0.16422196593593608,-0.17762425927636988,-0.28889978972277874,0.14668803213590134,-0.2933978193216983,-0.28262567396082605,0.45874378705471947,-0.23477167729730702,,,0.0862605210159763,0.5449478707685828,,,0.2342004333807995,0.13819178223950385,0.07228194996093178,0.0864648719572657,-0.03333878103992636,-0.16979732277239887,,,,-0.021118028680991014,,0.1104321414703275,,,0.7252345897370128,,,,2.0,2.0,,2.0,0.7252345897370128,2.0,,,,2.0,,1.6357813113534323,,,2.0,,,,1.0,1.0,,1.0,2.0,1.0,,,,1.0,,1.2857142857142858
1415,2020-06-18,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,3.96659707724426,2.94117647058824,,,,,3.96659707724426,3.96659707724426,,2.94117647058824,3.96659707724426,,,,,,3.62479020835892,-1.2527551810463415,-0.3282954527197447,0.3568918603682782,0.3926543224953765,,,-0.19096998425559777,0.20841956507396794,0.06300048288613874,0.7347472233504373,0.1736358113794336,0.34299653192470925,-0.28889978972277874,0.14668803213590134,-0.2933978193216983,-0.28262567396082605,0.45874378705471947,0.02866509371333519,,,0.11702138387743641,0.5449478707685828,,,0.2342004333807995,0.18651730925232377,0.11744875883939082,0.0864648719572657,-0.002711867514023822,-0.08884646428515472,,,,-0.021118028680991014,,0.1406508817626845,,2.0,2.0,,,,,2.0,2.0,,2.0,2.0,,,,,,2.0,,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,1.0
1416,2020-06-19,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.2527551810463415,-0.3282954527197447,0.3568918603682782,0.3926543224953765,,,-0.19096998425559777,0.20841956507396794,0.06300048288613874,0.7347472233504373,0.1736358113794336,0.34299653192470925,-0.28889978972277874,0.14668803213590134,-0.2933978193216983,-0.28262567396082605,0.45874378705471947,0.02866509371333519,,,0.11702138387743641,0.5449478707685828,,,0.2342004333807995,0.18651730925232377,0.11744875883939082,0.0864648719572657,-0.002711867514023822,-0.08884646428515472,,,,-0.021118028680991014,,0.1406508817626845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1417,2020-06-20,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,-2.6525198938992003,,,,,-2.6525198938992003,-2.6525198938992003,,-2.6525198938992003,,,,,,,-2.6525198938992003,-1.2527551810463415,-0.3282954527197447,0.11537306069153101,0.3926543224953765,,,-0.19096998425559777,-0.011820716774040948,-0.10549681293155579,0.7347472233504373,-0.0040218341164521615,0.34299653192470925,-0.28889978972277874,0.14668803213590134,-0.2933978193216983,-0.28262567396082605,0.45874378705471947,-0.04572748548791739,,,0.08266182990520964,0.5449478707685828,,,0.2342004333807995,0.13979372980543134,0.07785234364627285,0.0864648719572657,-0.0422960185579475,-0.08884646428515472,,,,-0.021118028680991014,,0.11980792717037848,,,2.0,,,,,2.0,2.0,,2.0,,,,,,,2.0,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,1.0
1418,2020-06-21,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.2527551810463415,-0.3282954527197447,0.11537306069153101,0.3926543224953765,,,-0.19096998425559777,-0.011820716774040948,-0.10549681293155579,0.7347472233504373,-0.0040218341164521615,0.34299653192470925,-0.28889978972277874,0.14668803213590134,-0.2933978193216983,-0.28262567396082605,0.45874378705471947,-0.04572748548791739,,,0.08266182990520964,0.5449478707685828,,,0.2342004333807995,0.13979372980543134,0.07785234364627285,0.0864648719572657,-0.0422960185579475,-0.08884646428515472,,,,-0.021118028680991014,,0.11980792717037848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419,2020-06-22,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.2527551810463415,-0.3282954527197447,0.11537306069153101,0.3926543224953765,,,-0.19096998425559777,-0.011820716774040948,-0.10549681293155579,0.7347472233504373,-0.0040218341164521615,0.34299653192470925,-0.28889978972277874,0.14668803213590134,-0.2933978193216983,-0.28262567396082605,0.45874378705471947,-0.04572748548791739,,,0.08266182990520964,0.5449478707685828,,,0.2342004333807995,0.13979372980543134,0.07785234364627285,0.0864648719572657,-0.0422960185579475,-0.08884646428515472,,,,-0.021118028680991014,,0.11980792717037848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420,2020-06-23,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,-2.32558139534884,,-2.32558139534884,-1.2527551810463415,-0.3282954527197447,0.11537306069153101,0.3926543224953765,,,-0.19096998425559777,-0.011820716774040948,-0.10549681293155579,0.7347472233504373,-0.0040218341164521615,0.34299653192470925,-0.28889978972277874,0.14668803213590134,-0.2933978193216983,-0.3927426358530926,0.45874378705471947,-0.05658863635051369,,,0.08266182990520964,0.5449478707685828,,,0.2342004333807995,0.13979372980543134,0.07785234364627285,0.0864648719572657,-0.0422960185579475,-0.08884646428515472,,,,-0.046897612937090015,,0.11605715236288745,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,1.0,,1.0
1421,2020-06-24,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,1.60427807486631,,,,,,,,,,1.60427807486631,-1.2527551810463415,-0.3282954527197447,0.11537306069153101,0.3926543224953765,,,-0.19096998425559777,0.1532130738978239,-0.10549681293155579,0.7347472233504373,-0.0040218341164521615,0.34299653192470925,-0.28889978972277874,0.14668803213590134,-0.2933978193216983,-0.3927426358530926,0.45874378705471947,-0.04347212947085632,,,0.08266182990520964,0.5449478707685828,,,0.2342004333807995,0.15660710864192562,0.07785234364627285,0.0864648719572657,-0.0422960185579475,-0.08884646428515472,,,,-0.046897612937090015,,0.11788424495564433,,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,1.0
1422,2020-06-25,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.2527551810463415,-0.3282954527197447,0.11537306069153101,0.3926543224953765,,,-0.19096998425559777,0.1532130738978239,-0.10549681293155579,0.7347472233504373,-0.0040218341164521615,0.34299653192470925,-0.28889978972277874,0.14668803213590134,-0.2933978193216983,-0.3927426358530926,0.45874378705471947,-0.04347212947085632,,,0.08266182990520964,0.5449478707685828,,,0.2342004333807995,0.15660710864192562,0.07785234364627285,0.0864648719572657,-0.0422960185579475,-0.08884646428515472,,,,-0.046897612937090015,,0.11788424495564433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423,2020-06-26,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.2527551810463415,-0.3282954527197447,0.11537306069153101,0.3926543224953765,,,-0.19096998425559777,0.1532130738978239,-0.10549681293155579,0.7347472233504373,-0.0040218341164521615,0.34299653192470925,-0.28889978972277874,0.14668803213590134,-0.2933978193216983,-0.3927426358530926,0.45874378705471947,-0.04347212947085632,,,0.08266182990520964,0.5449478707685828,,,0.2342004333807995,0.15660710864192562,0.07785234364627285,0.0864648719572657,-0.0422960185579475,-0.08884646428515472,,,,-0.046897612937090015,,0.11788424495564433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424,2020-06-27,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.2527551810463415,-0.3282954527197447,0.11537306069153101,0.3926543224953765,,,-0.19096998425559777,0.1532130738978239,-0.10549681293155579,0.7347472233504373,-0.0040218341164521615,0.34299653192470925,-0.28889978972277874,0.14668803213590134,-0.2933978193216983,-0.3927426358530926,0.45874378705471947,-0.04347212947085632,,,0.08266182990520964,0.5449478707685828,,,0.2342004333807995,0.15660710864192562,0.07785234364627285,0.0864648719572657,-0.0422960185579475,-0.08884646428515472,,,,-0.046897612937090015,,0.11788424495564433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425,2020-06-28,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.2527551810463415,-0.3282954527197447,0.11537306069153101,0.3926543224953765,,,-0.19096998425559777,0.1532130738978239,-0.10549681293155579,0.7347472233504373,-0.0040218341164521615,0.34299653192470925,-0.28889978972277874,0.14668803213590134,-0.2933978193216983,-0.3927426358530926,0.45874378705471947,-0.04347212947085632,,,0.08266182990520964,0.5449478707685828,,,0.2342004333807995,0.15660710864192562,0.07785234364627285,0.0864648719572657,-0.0422960185579475,-0.08884646428515472,,,,-0.046897612937090015,,0.11788424495564433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426,2020-06-29,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,0.201207243460765,,,,,0.201207243460765,0.201207243460765,,0.201207243460765,0.201207243460765,0.201207243460765,,0.201207243460765,0.201207243460765,,0.201207243460765,-1.2527551810463415,-0.3282954527197447,0.07364053859249553,0.3926543224953765,,,-0.19096998425559777,0.14992114447616475,-0.05267277712109453,0.7347472233504373,0.00636162370747646,0.38573763527173377,-0.24651856240132936,0.14668803213590134,-0.2502884544348556,-0.28015875413604074,0.45874378705471947,-0.019582705159575154,,,0.08129042475133445,0.5449478707685828,,,0.2342004333807995,0.15234049376136982,0.07498797521194167,0.0864648719572657,-0.040689467898578614,-0.07990940342365759,-0.0011728350385930698,,-0.0024530880006324207,-0.04545777029779647,,0.09652085274808238,,,2.0,,,,,2.0,2.0,,2.0,2.0,2.0,,2.0,2.0,,2.0,,,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0
1427,2020-06-30,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.2527551810463415,-0.3282954527197447,0.07364053859249553,0.3926543224953765,,,-0.19096998425559777,0.14992114447616475,-0.05267277712109453,0.7347472233504373,0.00636162370747646,0.38573763527173377,-0.24651856240132936,0.14668803213590134,-0.2502884544348556,-0.28015875413604074,0.45874378705471947,-0.019582705159575154,,,0.08129042475133445,0.5449478707685828,,,0.2342004333807995,0.15234049376136982,0.07498797521194167,0.0864648719572657,-0.040689467898578614,-0.07990940342365759,-0.0011728350385930698,,-0.0024530880006324207,-0.04545777029779647,,0.09652085274808238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1428,2020-07-01,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.2527551810463415,-0.3282954527197447,0.07364053859249553,0.3926543224953765,,,-0.19096998425559777,0.14992114447616475,-0.05267277712109453,0.7347472233504373,0.00636162370747646,0.38573763527173377,-0.24651856240132936,0.14668803213590134,-0.2502884544348556,-0.28015875413604074,0.45874378705471947,-0.019582705159575154,,,0.08129042475133445,0.5449478707685828,,,0.2342004333807995,0.15234049376136982,0.07498797521194167,0.0864648719572657,-0.040689467898578614,-0.07990940342365759,-0.0011728350385930698,,-0.0024530880006324207,-0.04545777029779647,,0.09652085274808238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1429,2020-07-02,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,-2.2146507666098803,-2.2146507666098803,-1.10732538330494,-2.2146507666098803,,,,-2.2146507666098803,,0.0,-2.2146507666098803,,,,,-1.10732538330494,,-1.66098807495741,-1.1391744237258927,-0.2806225316932257,-0.15900276563457105,0.028360676181063655,,,-0.19096998425559777,-0.11171945355530234,-0.05267277712109453,0.6156849093506617,-0.19448001591004463,0.38573763527173377,-0.24651856240132936,0.14668803213590134,-0.2502884544348556,-0.3756637065954114,0.45874378705471947,-0.12074520979839769,,-1.5452942442951019,0.052836497291255606,0.46214005096531685,,,0.2342004333807995,0.11321283660845372,0.07498797521194167,0.0902238532177619,-0.07039477582284312,-0.07990940342365759,-0.0011728350385930698,,-0.0024530880006324207,-0.0717405308627328,,-0.05447771807895063,2.0,2.0,1.565994575029832,2.0,,,,2.0,,2.0,2.0,,,,,1.565994575029832,,1.891498643757458,1.0,1.0,2.0,1.0,,,,1.0,,1.0,1.0,,,,,2.0,,1.25
1430,2020-07-03,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.1391744237258927,-0.2806225316932257,-0.15900276563457105,0.028360676181063655,,,-0.19096998425559777,-0.11171945355530234,-0.05267277712109453,0.6156849093506617,-0.19448001591004463,0.38573763527173377,-0.24651856240132936,0.14668803213590134,-0.2502884544348556,-0.3756637065954114,0.45874378705471947,-0.12074520979839769,,-1.5452942442951019,0.052836497291255606,0.46214005096531685,,,0.2342004333807995,0.11321283660845372,0.07498797521194167,0.0902238532177619,-0.07039477582284312,-0.07990940342365759,-0.0011728350385930698,,-0.0024530880006324207,-0.0717405308627328,,-0.05447771807895063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1431,2020-07-04,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.1391744237258927,-0.2806225316932257,-0.15900276563457105,0.028360676181063655,,,-0.19096998425559777,-0.11171945355530234,-0.05267277712109453,0.6156849093506617,-0.19448001591004463,0.38573763527173377,-0.24651856240132936,0.14668803213590134,-0.2502884544348556,-0.3756637065954114,0.45874378705471947,-0.12074520979839769,,-1.5452942442951019,0.052836497291255606,0.46214005096531685,,,0.2342004333807995,0.11321283660845372,0.07498797521194167,0.0902238532177619,-0.07039477582284312,-0.07990940342365759,-0.0011728350385930698,,-0.0024530880006324207,-0.0717405308627328,,-0.05447771807895063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1432,2020-07-05,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.1391744237258927,-0.2806225316932257,-0.15900276563457105,0.028360676181063655,,,-0.19096998425559777,-0.11171945355530234,-0.05267277712109453,0.6156849093506617,-0.19448001591004463,0.38573763527173377,-0.24651856240132936,0.14668803213590134,-0.2502884544348556,-0.3756637065954114,0.45874378705471947,-0.12074520979839769,,-1.5452942442951019,0.052836497291255606,0.46214005096531685,,,0.2342004333807995,0.11321283660845372,0.07498797521194167,0.0902238532177619,-0.07039477582284312,-0.07990940342365759,-0.0011728350385930698,,-0.0024530880006324207,-0.0717405308627328,,-0.05447771807895063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1433,2020-07-06,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,-1.546917933446588,,-2.53731343283582,,,-0.4822871227088649,-2.53731343283582,-2.53731343283582,-1.546917933446588,,,,,-2.5951656288981,,-1.9690327024296572,-1.1391744237258927,-0.2806225316932257,-0.47365890853506665,0.028360676181063655,,,-0.19096998425559777,-0.17804720628438428,-0.26310671600038915,0.19125603368977093,-0.504318609030879,0.38573763527173377,-0.24651856240132936,0.14668803213590134,-0.2502884544348556,-0.7027520033553825,0.45874378705471947,-0.2750555731120213,,-1.5452942442951019,0.007083823360275749,0.46214005096531685,,,0.2342004333807995,0.09996562954537604,0.03754733190959344,0.05401345594078431,-0.115445282285078,-0.07990940342365759,-0.0011728350385930698,,-0.0024530880006324207,-0.13173719188389255,,-0.07881095492403227,,,2.458639567717249,,2.0,,,2.9062460788150783,2.0,2.0,2.458639567717249,,,,,2.535119565740464,,2.3369492542842916,,,8.0,,1.0,,,2.0,1.0,1.0,8.0,,,,,5.0,,3.7142857142857144
1434,2020-07-07,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,-4.765567765567765,-4.765567765567765,-1.3847219803936608,,-0.8685928216179084,-2.24525043177893,,-0.7676988490201558,-1.17873424436711,-1.2127169828602449,-1.2974190182633496,-2.073027385966085,-0.584932147870845,-1.16986429574169,-0.584932147870845,-2.4905564231846378,0.0,-1.692638817338066,-2.3542108721098245,-1.9025322895870012,-0.79275584528023,0.028360676181063655,,,-0.19096998425559777,-0.42208840812298115,-0.5843150157369793,-0.33269633478039345,-0.8136502992751422,-0.15618002809104942,-0.3502095690281911,-0.07090929593747511,-0.35476020446420264,-1.1788428802914477,0.3320130894219452,-0.8052595562043668,,-1.976020614717994,-0.04380565559809335,0.46214005096531685,,,0.2342004333807995,0.05530956736169758,-0.01787274569804941,0.002410464672765804,-0.1687563896789744,-0.15446839663464876,-0.053672532836053215,,-0.05708454674509824,-0.21519630678705326,,-0.16343545171863003,0.0051802694604630006,0.0051802694604630006,1.51619832216699,,0.9633245833365816,2.0,,0.8584410290219091,0.13199106557353305,1.1117373279142668,1.5052132177487871,1.2772654912301342,0.8272189765869737,2.0,0.8272189765869737,1.6361914064345244,0.0,0.9776773957014399,2.0,2.0,20.0,,5.0,1.0,,7.0,3.0,7.0,19.0,2.0,2.0,1.0,2.0,8.0,2.0,5.533333333333333
1435,2020-07-08,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,-2.8259354690906204,-2.818448658181385,-1.1080845262108578,-1.7302763249576465,-1.6374384612292527,0.5668934240362811,,-1.3148835940931651,-2.2346982128856183,-1.4961688020138368,-1.1201400641217931,-0.7154434100684295,,,,-1.197680151427666,,-1.4693586875203328,-2.7855515995776123,-2.418243648929086,-0.95997721235773,-0.36243718145945375,-0.8280394003614873,-0.4566767576788087,-0.19096998425559777,-0.817606993509466,-0.9741399689335619,-0.8516850316841725,-1.0058415345106193,-0.346535179226472,-0.3502095690281911,-0.07090929593747511,-0.35476020446420264,-1.3044474773551151,0.3320130894219452,-1.084246070751641,,-2.067608001668822,-0.08794060948885037,0.3688660511970725,,,0.2342004333807995,-0.01656727685615596,-0.09064249468448245,-0.06766156051937904,-0.2122042676007865,-0.16959295048088796,-0.053672532836053215,,-0.05708454674509824,-0.2627853640526676,,-0.21500222835698893,0.9415827956518522,1.3314728717137159,1.4133082507886825,2.175786131845068,1.4659879634058661,2.0,,1.2121372821665428,1.421668565297889,1.3440413256439976,1.4561061870153176,1.81349814232146,,,,1.1716686840598645,,1.4789381833258544,3.0,2.0,23.0,3.0,7.0,1.0,,18.0,3.0,15.0,22.0,2.0,,,,18.0,,9.75
1436,2020-07-09,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,-0.9551372043144796,-0.9551372043144796,,,,-0.9551372043144796,-0.9551372043144796,-0.9551372043144796,-0.9551372043144796,-0.9551372043144796,-1.5355086372360802,-1.5355086372360802,-1.5355086372360802,-0.9551372043144796,,-1.1134203223840071,-2.7855515995776123,-2.418243648929086,-0.9783909318315851,-0.6249703349228137,-0.8280394003614873,-0.4566767576788087,-0.19096998425559777,-0.9574809112261723,-1.0424308418582997,-1.0224302640094194,-1.0326713208887006,-0.5986808049951052,-0.4457368317246027,-0.29018761632498674,-0.45180591983192586,-1.2384075481792984,0.3320130894219452,-1.1826937511187317,,-2.067608001668822,-0.1208227267207962,0.2916942391529673,,,0.2342004333807995,-0.06742488581761671,-0.12862832468083785,-0.10729361071677723,-0.24649206789925418,-0.20646943439190799,-0.1035381317009469,,-0.10924061808125468,-0.2931828338894746,,-0.2564832860356758,,,0.8207691516516347,0.8207691516516347,,,,0.8207691516516347,0.8207691516516347,0.8207691516516347,0.8207691516516347,0.8207691516516347,2.0,2.0,2.0,0.8207691516516347,,1.1423775648375525,,,2.0,2.0,,,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,,1.7272727272727273
1437,2020-07-10,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,-2.47603833865815,-2.94181995569867,-2.47603833865815,,,,-2.94181995569867,-3.40760157273919,,-2.94181995569867,,-2.47603833865815,,-2.47603833865815,-2.94181995569867,-2.47603833865815,-2.7555073088824615,-2.7855515995776123,-2.3101793656324827,-1.4531936774963672,-0.7959304576089477,-0.8280394003614873,-0.4566767576788087,-0.19096998425559777,-1.682813395293166,-1.1029746655332202,-1.0224302640094194,-1.5542568134907881,-0.5986808049951052,-0.6255915722364638,-0.29018761632498674,-0.6345640474901373,-1.6411101852109926,-0.04806114262283261,-1.42262595037183,,-2.0358909018744265,-0.2252539787866875,0.21889044627917106,,,0.2342004333807995,-0.20917143005326813,-0.174932089997871,-0.10729361071677723,-0.3557634840967017,-0.20646943439190799,-0.1787989686809138,,-0.1879988447822242,-0.3979351488608063,,-0.32430396644770393,,2.0,0.6587146799227712,2.0,,,,0.6587146799227712,2.0,,0.6587146799227712,,2.0,,2.0,0.6587146799227712,2.0,1.4634858719691084,,1.0,2.0,1.0,,,,2.0,1.0,,2.0,,1.0,,1.0,2.0,1.0,1.4
1438,2020-07-11,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,-2.31316725978648,-2.31316725978648,,,,-2.31316725978648,-2.31316725978648,-2.31316725978648,-2.31316725978648,,,,,-2.31316725978648,,-2.31316725978648,-2.7855515995776123,-2.3101793656324827,-1.3430195197014194,-0.8770064088562184,-0.8280394003614873,-0.4566767576788087,-0.19096998425559777,-1.6034346374050523,-1.0063895147767903,-1.0539799561325143,-1.424153570015123,-0.5986808049951052,-0.6255915722364638,-0.29018761632498674,-0.6345640474901373,-1.4551485813454457,-0.04806114262283261,-1.3810631893890233,,-2.0358909018744265,-0.25446198022307426,0.15379014573872782,,,0.2342004333807995,-0.2502072661671492,-0.20686180036607144,-0.13937309966461936,-0.38216819789671685,-0.20646943439190799,-0.1787989686809138,,-0.1879988447822242,-0.4221407676065518,,-0.3484708637447321,,,2.0,2.0,,,,2.0,2.0,2.0,2.0,,,,,2.0,,2.0,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,1.0,,1.0
1439,2020-07-12,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,-2.71929824561404,-2.71929824561404,,,,-2.71929824561404,-2.71929824561404,-2.71929824561404,-2.71929824561404,,,,,-2.71929824561404,,-2.7192982456140404,-2.7855515995776123,-2.3101793656324827,-1.209803199041508,-0.9485552424804613,-0.8280394003614873,-0.4566767576788087,-0.19096998425559777,-1.4613413115225822,-0.9482677071476714,-1.0270902113626381,-1.2653964663602701,-0.5986808049951052,-0.6255915722364638,-0.29018761632498674,-0.6345640474901373,-1.2682462308181495,-0.04806114262283261,-1.3287475786734633,,-2.0358909018744265,-0.29044871101630126,0.083825204549407,,,0.2342004333807995,-0.2939869631132751,-0.2428475278057862,-0.17443417794912672,-0.41122513840644626,-0.20646943439190799,-0.1787989686809138,,-0.1879988447822242,-0.45364335912157033,,-0.37581983165307636,,,2.0,2.0,,,,2.0,2.0,2.0,2.0,,,,,2.0,,2.0,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,1.0,,1.0
